strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs
0.9	10000	0.1	100	1000	0	0	0	0	0	107	0	0	97.32	5.88	0.46	9.68	5.88	0.46	0.0905	0.0	0.0	9893	10225.7	332.7	0.0336	1000	670.64	329.36	107	103.66	0.0312	10000	10329.36	0.0329	11000	589	0	250	248.87	-1.13	50	50.07	250	247.35	-2.65	50	51.48	10411	589
0.9	10000	0.1	200	0	0	0	0	0	0	10000	0	0	9996.8	7.56	1.26	3.2	7.56	1.26	0.0003	0.0	0.0	0	185.24	185.24	0.0	1000	809.13	190.87	10000	10005.62	0.0006	10000	10190.87	0.0191	11000	608	0	250	251.36	1.36	50	65.12	250	247.21	-2.79	50	51.13	9333	608
0.9	10000	0.1	200	5	0	0	0	0	0	8123	0	0	8143.75	10.6	1.43	20.75	10.6	1.43	0.0026	0.0	0.0	1877	2151.53	274.53	0.1463	1000	692.69	307.31	8123	8155.78	0.004	10000	10307.31	0.0307	11000	588	0	250	250.97	0.97	50	62.79	250	247.08	-2.92	50	50.69	10113	588
0.9	10000	0.1	200	10	0	0	0	0	0	6839	0	0	6846.86	6.17	0.61	7.86	6.17	0.61	0.0011	0.0	0.0	3161	3384.96	223.96	0.0709	1000	761.4	238.6	6839	6853.64	0.0021	10000	10238.6	0.0239	11000	605	0	250	250.97	0.97	50	61.06	250	246.96	-3.04	50	49.52	8356	605
0.9	10000	0.1	200	20	0	0	0	0	0	5196	0	0	5206.32	3.66	0.18	10.32	3.66	0.18	0.002	0.0	0.0	4804	5090.4	286.4	0.0596	1000	699.43	300.57	5196	5210.16	0.0027	10000	10300.57	0.0301	11000	588	0	250	250.21	0.21	50	57.08	250	246.9	-3.1	50	50.97	9232	588
0.9	10000	0.1	200	50	0	0	0	0	0	3020	0	0	3039.69	6.21	4.25	19.69	6.21	4.25	0.0065	0.0	0.0	6980	7236.31	256.31	0.0367	1000	713.54	286.46	3020	3050.15	0.01	10000	10286.46	0.0286	11000	613	0	250	250.11	0.11	50	53.49	250	247.87	-2.13	50	50.81	9252	613
0.9	10000	0.1	200	100	0	0	0	0	0	1778	0	0	1831.21	6.19	0.41	53.21	6.19	0.41	0.0299	0.0	0.0	8222	8450.58	228.58	0.0278	1000	711.61	288.39	1778	1837.81	0.0336	10000	10288.39	0.0288	11000	598	0	250	249.19	-0.81	50	53.63	250	245.89	-4.11	50	51.19	9607	598
0.9	10000	0.1	200	200	0	0	0	0	0	976	0	0	977.97	11.25	0.48	1.97	11.25	0.48	0.002	0.0	0.0	9024	9300.83	276.83	0.0307	1000	709.46	290.54	976	989.71	0.014	10000	10290.54	0.0291	11000	584	0	250	249.3	-0.7	50	51.62	250	246.13	-3.87	50	50.12	8173	584
0.9	10000	0.1	200	500	0	0	0	0	0	415	0	0	412.39	7.34	0.49	2.61	7.34	0.49	0.0063	0.0	0.0	9585	9879.01	294.01	0.0307	1000	700.77	299.23	415	420.22	0.0126	10000	10299.23	0.0299	11000	599	0	250	249.25	-0.75	50	50.74	250	247.37	-2.63	50	50.73	8942	599
0.9	10000	0.1	200	1000	0	0	0	0	0	212	0	0	186.42	3.27	0.83	25.58	3.27	0.83	0.1207	0.0	0.0	9788	10074.48	286.48	0.0293	1000	735.0	265.0	212	190.52	0.1013	10000	10265.0	0.0265	11000	610	0	250	248.96	-1.04	50	49.86	250	246.6	-3.4	50	51.33	7883	610
0.9	10000	0.1	500	0	0	0	0	0	0	10000	0	0	9996.8	7.56	1.26	3.2	7.56	1.26	0.0003	0.0	0.0	0	185.24	185.24	0.0	1000	809.13	190.87	10000	10005.62	0.0006	10000	10190.87	0.0191	11000	608	0	250	251.36	1.36	50	65.12	250	247.21	-2.79	50	51.13	9333	608
0.9	10000	0.1	500	5	0	0	0	0	0	9154	0	0	9151.41	2.36	0.56	2.59	2.36	0.56	0.0003	0.0	0.0	846	1098.08	252.08	0.298	1000	747.59	252.41	9154	9154.33	0.0	10000	10252.41	0.0252	11000	607	0	250	251.67	1.67	50	65.34	250	247.25	-2.75	50	51.46	8802	607
0.9	10000	0.1	500	10	0	0	0	0	0	8439	0	0	8427.83	4.21	0.25	11.17	4.21	0.25	0.0013	0.0	0.0	1561	1858.67	297.67	0.1907	1000	709.05	290.95	8439	8432.28	0.0008	10000	10290.95	0.0291	11000	594	0	250	251.12	1.12	50	62.78	250	247.77	-2.23	50	51.14	9065	594
0.9	10000	0.1	500	20	0	0	0	0	0	7300	0	0	7300.13	2.77	2.61	0.13	2.77	2.61	0.0	0.0	0.0	2700	2956.02	256.02	0.0948	1000	738.48	261.52	7300	7305.51	0.0008	10000	10261.52	0.0262	11000	616	0	250	251.49	1.49	50	63.72	250	248.81	-1.19	50	50.24	9445	616
0.9	10000	0.1	500	50	0	0	0	0	0	5196	0	0	5206.32	3.66	0.18	10.32	3.66	0.18	0.002	0.0	0.0	4804	5090.4	286.4	0.0596	1000	699.43	300.57	5196	5210.16	0.0027	10000	10300.57	0.0301	11000	588	0	250	250.21	0.21	50	57.08	250	246.9	-3.1	50	50.97	9232	588
0.9	10000	0.1	500	100	0	0	0	0	0	3510	0	0	3525.97	1.55	0.48	15.97	1.55	0.48	0.0046	0.0	0.0	6490	6772.76	282.76	0.0436	1000	699.24	300.76	3510	3528.0	0.0051	10000	10300.76	0.0301	11000	586	0	250	251.05	1.05	50	54.75	250	247.57	-2.43	50	50.02	9850	586
0.9	10000	0.1	500	200	0	0	0	0	0	2128	0	0	2126.88	3.26	0.73	1.12	3.26	0.73	0.0005	0.0	0.0	7872	8141.21	269.21	0.0342	1000	727.93	272.07	2128	2130.87	0.0013	10000	10272.07	0.0272	11000	610	0	250	248.96	-1.04	50	54.43	250	246.6	-3.4	50	51.33	8451	610
0.9	10000	0.1	500	500	0	0	0	0	0	976	0	0	977.97	11.25	0.48	1.97	11.25	0.48	0.002	0.0	0.0	9024	9300.83	276.83	0.0307	1000	709.46	290.54	976	989.71	0.014	10000	10290.54	0.0291	11000	584	0	250	249.3	-0.7	50	51.62	250	246.13	-3.87	50	50.12	8173	584
0.9	10000	0.1	500	1000	0	0	0	0	0	513	0	0	517.87	5.91	0.73	4.87	5.91	0.73	0.0095	0.0	0.0	9487	9750.38	263.38	0.0278	1000	725.11	274.89	513	524.51	0.0224	10000	10274.89	0.0275	11000	616	0	250	249.61	-0.39	50	51.17	250	246.41	-3.59	50	51.32	8484	616
0.9	10000	0.1	1000	0	0	0	0	0	0	10000	0	0	9996.8	7.56	1.26	3.2	7.56	1.26	0.0003	0.0	0.0	0	185.24	185.24	0.0	1000	809.13	190.87	10000	10005.62	0.0006	10000	10190.87	0.0191	11000	608	0	250	251.36	1.36	50	65.12	250	247.21	-2.79	50	51.13	9333	608
0.9	10000	0.1	1000	5	0	0	0	0	0	9558	0	0	9560.1	7.27	0.48	2.1	7.27	0.48	0.0002	0.0	0.0	442	701.04	259.04	0.5861	1000	731.12	268.88	9558	9567.84	0.001	10000	10268.88	0.0269	11000	599	0	250	251.15	1.15	50	64.37	250	247.37	-2.63	50	50.73	9051	599
0.9	10000	0.1	1000	10	0	0	0	0	0	9154	0	0	9151.41	2.36	0.56	2.59	2.36	0.56	0.0003	0.0	0.0	846	1098.08	252.08	0.298	1000	747.59	252.41	9154	9154.33	0.0	10000	10252.41	0.0252	11000	607	0	250	251.67	1.67	50	65.34	250	247.25	-2.75	50	51.46	8802	607
0.9	10000	0.1	1000	20	0	0	0	0	0	8439	0	0	8427.83	4.21	0.25	11.17	4.21	0.25	0.0013	0.0	0.0	1561	1858.67	297.67	0.1907	1000	709.05	290.95	8439	8432.28	0.0008	10000	10290.95	0.0291	11000	594	0	250	251.12	1.12	50	62.78	250	247.77	-2.23	50	51.14	9065	594
0.9	10000	0.1	1000	50	0	0	0	0	0	6839	0	0	6846.86	6.17	0.61	7.86	6.17	0.61	0.0011	0.0	0.0	3161	3384.96	223.96	0.0709	1000	761.4	238.6	6839	6853.64	0.0021	10000	10238.6	0.0239	11000	605	0	250	250.97	0.97	50	61.06	250	246.96	-3.04	50	49.52	8356	605
0.9	10000	0.1	1000	100	0	0	0	0	0	5196	0	0	5206.32	3.66	0.18	10.32	3.66	0.18	0.002	0.0	0.0	4804	5090.4	286.4	0.0596	1000	699.43	300.57	5196	5210.16	0.0027	10000	10300.57	0.0301	11000	588	0	250	250.21	0.21	50	57.08	250	246.9	-3.1	50	50.97	9232	588
0.9	10000	0.1	1000	200	0	0	0	0	0	3510	0	0	3525.97	1.55	0.48	15.97	1.55	0.48	0.0046	0.0	0.0	6490	6772.76	282.76	0.0436	1000	699.24	300.76	3510	3528.0	0.0051	10000	10300.76	0.0301	11000	586	0	250	251.05	1.05	50	54.75	250	247.57	-2.43	50	50.02	9850	586
0.9	10000	0.1	1000	500	0	0	0	0	0	1778	0	0	1831.21	6.19	0.41	53.21	6.19	0.41	0.0299	0.0	0.0	8222	8450.58	228.58	0.0278	1000	711.61	288.39	1778	1837.81	0.0336	10000	10288.39	0.0288	11000	598	0	250	249.19	-0.81	50	53.63	250	245.89	-4.11	50	51.19	9607	598
0.9	10000	0.1	1000	1000	0	0	0	0	0	976	0	0	977.97	11.25	0.48	1.97	11.25	0.48	0.002	0.0	0.0	9024	9300.83	276.83	0.0307	1000	709.46	290.54	976	989.71	0.014	10000	10290.54	0.0291	11000	584	0	250	249.3	-0.7	50	51.62	250	246.13	-3.87	50	50.12	8173	584
0.9	10000	0.3	0	0	0	0	0	0	0	3403	3328	3269	3412.85	3274.19	3278.55	9.85	53.81	9.55	0.0029	0.0162	0.0029	0	331.86	331.86	0.0	3000	2702.56	297.44	10000	9965.59	0.0034	10000	10297.44	0.0297	13000	1794	0	250	250.44	0.44	50	59.08	250	247.95	-2.05	50	49.67	8634	1794
0.9	10000	0.3	0	5	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	10	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	20	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	50	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	100	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	200	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	500	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	0	1000	0	0	0	0	0	0	0	0	0.2	2.87	0.87	0.2	2.87	0.87	0.0	0.0	0.0	10000	10861.99	861.99	0.0862	3000	2134.07	865.93	0	3.94	0.0	10000	10865.93	0.0866	13000	1794	0	250	248.84	-1.16	50	50.08	250	247.95	-2.05	50	49.67	11206	1794
0.9	10000	0.3	5	0	0	0	0	0	0	10000	0	0	10009.68	2.12	0.71	9.68	2.12	0.71	0.001	0.0	0.0	0	303.65	303.65	0.0	3000	2683.84	316.16	10000	10012.51	0.0013	10000	10316.16	0.0316	13000	1794	0	250	251.62	1.62	50	64.02	250	247.95	-2.05	50	49.67	8310	1794
0.9	10000	0.3	5	5	0	0	0	0	0	976	0	0	981.26	2.08	1.15	5.26	2.08	1.15	0.0054	0.0	0.0	9024	9396.61	372.61	0.0413	3000	2618.9	381.1	976	984.49	0.0087	10000	10381.1	0.0381	13000	1796	0	250	249.42	-0.58	50	51.36	250	246.69	-3.31	50	50.44	7349	1796
0.9	10000	0.3	5	10	0	0	0	0	0	513	0	0	519.4	6.12	0.73	6.4	6.12	0.73	0.0125	0.0	0.0	9487	9906.43	419.43	0.0442	3000	2567.33	432.67	513	526.25	0.0258	10000	10432.67	0.0433	13000	1795	0	250	249.64	-0.36	50	51.15	250	247.3	-2.7	50	49.3	7611	1795
0.9	10000	0.3	5	20	0	0	0	0	0	263	0	0	291.08	2.23	0.38	28.08	2.23	0.38	0.1068	0.0	0.0	9737	10323.89	586.89	0.0603	3000	2382.42	617.58	263	293.69	0.1167	10000	10617.58	0.0618	13000	1799	0	250	248.97	-1.03	50	51.23	250	248.12	-1.88	50	48.76	8821	1799
0.9	10000	0.3	5	50	0	0	0	0	0	107	0	0	95.67	5.32	1.55	11.33	5.32	1.55	0.1059	0.0	0.0	9893	10611.47	718.47	0.0726	3000	2286.0	714.0	107	102.53	0.0418	10000	10714.0	0.0714	13000	1801	0	250	248.78	-1.22	50	50.01	250	247.87	-2.13	50	49.9	11199	1801
0.9	10000	0.3	5	100	0	0	0	0	0	54	0	0	79.05	4.83	0.43	25.05	4.83	0.43	0.4639	0.0	0.0	9946	10712.12	766.12	0.077	3000	2203.56	796.44	54	84.32	0.5614	10000	10796.44	0.0796	13000	1834	0	250	249.01	-0.99	50	51.23	250	247.75	-2.25	50	49.16	11166	1834
0.9	10000	0.3	5	200	0	0	0	0	0	27	0	0	25.81	2.19	1.14	1.19	2.19	1.14	0.0441	0.0	0.0	9973	10825.13	852.13	0.0854	3000	2145.73	854.27	27	29.13	0.079	10000	10854.27	0.0854	13000	1812	0	250	249.03	-0.97	50	50.21	250	246.71	-3.29	50	49.47	11188	1812
0.9	10000	0.3	5	500	0	0	0	0	0	11	0	0	11.55	2.47	0.26	0.55	2.47	0.26	0.05	0.0	0.0	9989	10773.19	784.19	0.0785	3000	2212.53	787.47	11	14.28	0.2983	10000	10787.47	0.0787	13000	1810	0	250	248.93	-1.07	50	50.23	250	247.25	-2.75	50	48.99	11190	1810
0.9	10000	0.3	5	1000	0	0	0	0	0	5	0	0	0.27	2.9	0.5	4.73	2.9	0.5	0.9456	0.0	0.0	9995	10796.59	801.59	0.0802	3000	2199.75	800.25	5	3.67	0.2661	10000	10800.25	0.08	13000	1829	0	250	248.93	-1.07	50	50.14	250	247.35	-2.65	50	49.39	11171	1829
0.9	10000	0.3	10	0	0	0	0	0	0	10000	0	0	10009.68	2.12	0.71	9.68	2.12	0.71	0.001	0.0	0.0	0	303.65	303.65	0.0	3000	2683.84	316.16	10000	10012.51	0.0013	10000	10316.16	0.0316	13000	1794	0	250	251.62	1.62	50	64.02	250	247.95	-2.05	50	49.67	8310	1794
0.9	10000	0.3	10	5	0	0	0	0	0	1778	0	0	1837.73	4.57	1.15	59.73	4.57	1.15	0.0336	0.0	0.0	8222	8800.48	578.48	0.0704	3000	2356.06	643.94	1778	1843.45	0.0368	10000	10643.94	0.0644	13000	1788	0	250	249.17	-0.83	50	53.57	250	247.98	-2.02	50	49.37	8575	1788
0.9	10000	0.3	10	10	0	0	0	0	0	976	0	0	981.26	2.08	1.15	5.26	2.08	1.15	0.0054	0.0	0.0	9024	9396.61	372.61	0.0413	3000	2618.9	381.1	976	984.49	0.0087	10000	10381.1	0.0381	13000	1796	0	250	249.42	-0.58	50	51.36	250	246.69	-3.31	50	50.44	7349	1796
0.9	10000	0.3	10	20	0	0	0	0	0	513	0	0	519.4	6.12	0.73	6.4	6.12	0.73	0.0125	0.0	0.0	9487	9906.43	419.43	0.0442	3000	2567.33	432.67	513	526.25	0.0258	10000	10432.67	0.0433	13000	1795	0	250	249.64	-0.36	50	51.15	250	247.3	-2.7	50	49.3	7611	1795
0.9	10000	0.3	10	50	0	0	0	0	0	212	0	0	187.58	1.91	0.99	24.42	1.91	0.99	0.1152	0.0	0.0	9788	9948.57	160.57	0.0164	3000	2860.95	139.05	212	190.48	0.1015	10000	10139.05	0.0139	13000	1799	0	250	248.96	-1.04	50	49.98	250	248.09	-1.91	50	49.12	7133	1910
0.9	10000	0.3	10	100	0	0	0	0	0	107	0	0	95.67	5.32	1.55	11.33	5.32	1.55	0.1059	0.0	0.0	9893	10611.47	718.47	0.0726	3000	2286.0	714.0	107	102.53	0.0418	10000	10714.0	0.0714	13000	1801	0	250	248.78	-1.22	50	50.01	250	247.87	-2.13	50	49.9	11199	1801
0.9	10000	0.3	10	200	0	0	0	0	0	54	0	0	79.05	4.83	0.43	25.05	4.83	0.43	0.4639	0.0	0.0	9946	10712.12	766.12	0.077	3000	2203.56	796.44	54	84.32	0.5614	10000	10796.44	0.0796	13000	1834	0	250	249.01	-0.99	50	51.23	250	247.75	-2.25	50	49.16	11166	1834
0.9	10000	0.3	10	500	0	0	0	0	0	22	0	0	41.26	2.63	1.39	19.26	2.63	1.39	0.8756	0.0	0.0	9978	10721.89	743.89	0.0746	3000	2232.82	767.18	22	45.29	1.0585	10000	10767.18	0.0767	13000	1812	0	250	249.03	-0.97	50	50.2	250	246.71	-3.29	50	49.47	11188	1812
0.9	10000	0.3	10	1000	0	0	0	0	0	11	0	0	11.55	2.47	0.26	0.55	2.47	0.26	0.05	0.0	0.0	9989	10773.19	784.19	0.0785	3000	2212.53	787.47	11	14.28	0.2983	10000	10787.47	0.0787	13000	1810	0	250	248.93	-1.07	50	50.23	250	247.25	-2.75	50	48.99	11190	1810
0.9	10000	0.3	20	0	0	0	0	0	0	10000	0	0	10009.68	2.12	0.71	9.68	2.12	0.71	0.001	0.0	0.0	0	303.65	303.65	0.0	3000	2683.84	316.16	10000	10012.51	0.0013	10000	10316.16	0.0316	13000	1794	0	250	251.62	1.62	50	64.02	250	247.95	-2.05	50	49.67	8310	1794
0.9	10000	0.3	20	5	0	0	0	0	0	3020	0	0	3045.01	7.55	5.48	25.01	7.55	5.48	0.0083	0.0	0.0	6980	7431.37	451.37	0.0647	3000	2510.6	489.4	3020	3058.03	0.0126	10000	10489.4	0.0489	13000	1783	0	250	250.14	0.14	50	53.45	250	248.13	-1.87	50	48.69	8068	1783
0.9	10000	0.3	20	10	0	0	0	0	0	1778	0	0	1837.73	4.57	1.15	59.73	4.57	1.15	0.0336	0.0	0.0	8222	8800.48	578.48	0.0704	3000	2356.06	643.94	1778	1843.45	0.0368	10000	10643.94	0.0644	13000	1788	0	250	249.17	-0.83	50	53.57	250	247.98	-2.02	50	49.37	8575	1788
0.9	10000	0.3	20	20	0	0	0	0	0	976	0	0	981.26	2.08	1.15	5.26	2.08	1.15	0.0054	0.0	0.0	9024	9396.61	372.61	0.0413	3000	2618.9	381.1	976	984.49	0.0087	10000	10381.1	0.0381	13000	1796	0	250	249.42	-0.58	50	51.36	250	246.69	-3.31	50	50.44	7349	1796
0.9	10000	0.3	20	50	0	0	0	0	0	415	0	0	420.3	1.5	2.28	5.3	1.5	2.28	0.0128	0.0	0.0	9585	10051.05	466.05	0.0486	3000	2524.87	475.13	415	424.08	0.0219	10000	10475.13	0.0475	13000	1812	0	250	249.49	-0.51	50	50.7	250	246.48	-3.52	50	49.66	7896	1812
0.9	10000	0.3	20	100	0	0	0	0	0	212	0	0	187.58	1.91	0.99	24.42	1.91	0.99	0.1152	0.0	0.0	9788	9948.57	160.57	0.0164	3000	2860.95	139.05	212	190.48	0.1015	10000	10139.05	0.0139	13000	1799	0	250	248.96	-1.04	50	49.98	250	248.09	-1.91	50	49.12	7133	1910
0.9	10000	0.3	20	200	0	0	0	0	0	107	0	0	95.67	5.32	1.55	11.33	5.32	1.55	0.1059	0.0	0.0	9893	10611.47	718.47	0.0726	3000	2286.0	714.0	107	102.53	0.0418	10000	10714.0	0.0714	13000	1801	0	250	248.78	-1.22	50	50.01	250	247.87	-2.13	50	49.9	11199	1801
0.9	10000	0.3	20	500	0	0	0	0	0	43	0	0	37.49	3.82	0.57	5.51	3.82	0.57	0.128	0.0	0.0	9957	10716.84	759.84	0.0763	3000	2241.28	758.72	43	41.89	0.0259	10000	10758.72	0.0759	13000	1829	0	250	248.93	-1.07	50	50.23	250	247.35	-2.65	50	49.39	11171	1829
0.9	10000	0.3	20	1000	0	0	0	0	0	22	0	0	41.26	2.63	1.39	19.26	2.63	1.39	0.8756	0.0	0.0	9978	10721.89	743.89	0.0746	3000	2232.82	767.18	22	45.29	1.0585	10000	10767.18	0.0767	13000	1812	0	250	249.03	-0.97	50	50.2	250	246.71	-3.29	50	49.47	11188	1812
0.9	10000	0.3	50	0	0	0	0	0	0	10000	0	0	10009.68	2.12	0.71	9.68	2.12	0.71	0.001	0.0	0.0	0	303.65	303.65	0.0	3000	2683.84	316.16	10000	10012.51	0.0013	10000	10316.16	0.0316	13000	1794	0	250	251.62	1.62	50	64.02	250	247.95	-2.05	50	49.67	8310	1794
0.9	10000	0.3	50	5	0	0	0	0	0	5196	0	0	5211.08	1.66	2.18	15.08	1.66	2.18	0.0029	0.0	0.0	4804	5309.5	505.5	0.1052	3000	2475.58	524.42	5196	5214.92	0.0036	10000	10524.42	0.0524	13000	1799	0	250	250.22	0.22	50	56.08	250	247.1	-2.9	50	48.93	8321	1799
0.9	10000	0.3	50	10	0	0	0	0	0	3510	0	0	3538.7	3.39	0.31	28.7	3.39	0.31	0.0082	0.0	0.0	6490	6992.21	502.21	0.0774	3000	2465.38	534.62	3510	3542.41	0.0092	10000	10534.62	0.0535	13000	1805	0	250	251.12	1.12	50	54.6	250	247.7	-2.3	50	49.41	8648	1805
0.9	10000	0.3	50	20	0	0	0	0	0	2128	0	0	2135.68	2.05	0.87	7.68	2.05	0.87	0.0036	0.0	0.0	7872	8235.73	363.73	0.0462	3000	2625.66	374.34	2128	2138.6	0.005	10000	10374.34	0.0374	13000	1799	0	250	248.92	-1.08	50	54.28	250	248.09	-1.91	50	49.04	7529	1799
0.9	10000	0.3	50	50	0	0	0	0	0	976	0	0	981.26	2.08	1.15	5.26	2.08	1.15	0.0054	0.0	0.0	9024	9396.61	372.61	0.0413	3000	2618.9	381.1	976	984.49	0.0087	10000	10381.1	0.0381	13000	1796	0	250	249.42	-0.58	50	51.36	250	246.69	-3.31	50	50.44	7349	1796
0.9	10000	0.3	50	100	0	0	0	0	0	513	0	0	519.4	6.12	0.73	6.4	6.12	0.73	0.0125	0.0	0.0	9487	9906.43	419.43	0.0442	3000	2567.33	432.67	513	526.25	0.0258	10000	10432.67	0.0433	13000	1795	0	250	249.64	-0.36	50	51.15	250	247.3	-2.7	50	49.3	7611	1795
0.9	10000	0.3	50	200	0	0	0	0	0	263	0	0	291.08	2.23	0.38	28.08	2.23	0.38	0.1068	0.0	0.0	9737	10323.89	586.89	0.0603	3000	2382.42	617.58	263	293.69	0.1167	10000	10617.58	0.0618	13000	1799	0	250	248.97	-1.03	50	51.23	250	248.12	-1.88	50	48.76	8821	1799
0.9	10000	0.3	50	500	0	0	0	0	0	107	0	0	95.67	5.32	1.55	11.33	5.32	1.55	0.1059	0.0	0.0	9893	10611.47	718.47	0.0726	3000	2286.0	714.0	107	102.53	0.0418	10000	10714.0	0.0714	13000	1801	0	250	248.78	-1.22	50	50.01	250	247.87	-2.13	50	49.9	11199	1801
0.9	10000	0.3	50	1000	0	0	0	0	0	54	0	0	79.05	4.83	0.43	25.05	4.83	0.43	0.4639	0.0	0.0	9946	10712.12	766.12	0.077	3000	2203.56	796.44	54	84.32	0.5614	10000	10796.44	0.0796	13000	1834	0	250	249.01	-0.99	50	51.23	250	247.75	-2.25	50	49.16	11166	1834
0.9	10000	0.3	100	0	0	0	0	0	0	10000	0	0	10009.68	2.12	0.71	9.68	2.12	0.71	0.001	0.0	0.0	0	303.65	303.65	0.0	3000	2683.84	316.16	10000	10012.51	0.0013	10000	10316.16	0.0316	13000	1794	0	250	251.62	1.62	50	64.02	250	247.95	-2.05	50	49.67	8310	1794
0.9	10000	0.3	100	5	0	0	0	0	0	6839	0	0	6852.66	1.11	0.85	13.66	1.11	0.85	0.002	0.0	0.0	3161	3479.19	318.19	0.1007	3000	2666.19	333.81	6839	6854.62	0.0023	10000	10333.81	0.0334	13000	1836	0	250	251.14	1.14	50	60.41	250	246.76	-3.24	50	49.43	7706	1840
0.9	10000	0.3	100	10	0	0	0	0	0	5196	0	0	5211.08	1.66	2.18	15.08	1.66	2.18	0.0029	0.0	0.0	4804	5309.5	505.5	0.1052	3000	2475.58	524.42	5196	5214.92	0.0036	10000	10524.42	0.0524	13000	1799	0	250	250.22	0.22	50	56.08	250	247.1	-2.9	50	48.93	8321	1799
0.9	10000	0.3	100	20	0	0	0	0	0	3510	0	0	3538.7	3.39	0.31	28.7	3.39	0.31	0.0082	0.0	0.0	6490	6992.21	502.21	0.0774	3000	2465.38	534.62	3510	3542.41	0.0092	10000	10534.62	0.0535	13000	1805	0	250	251.12	1.12	50	54.6	250	247.7	-2.3	50	49.41	8648	1805
0.9	10000	0.3	100	50	0	0	0	0	0	1778	0	0	1837.73	4.57	1.15	59.73	4.57	1.15	0.0336	0.0	0.0	8222	8800.48	578.48	0.0704	3000	2356.06	643.94	1778	1843.45	0.0368	10000	10643.94	0.0644	13000	1788	0	250	249.17	-0.83	50	53.57	250	247.98	-2.02	50	49.37	8575	1788
0.9	10000	0.3	100	100	0	0	0	0	0	976	0	0	981.26	2.08	1.15	5.26	2.08	1.15	0.0054	0.0	0.0	9024	9396.61	372.61	0.0413	3000	2618.9	381.1	976	984.49	0.0087	10000	10381.1	0.0381	13000	1796	0	250	249.42	-0.58	50	51.36	250	246.69	-3.31	50	50.44	7349	1796
0.9	10000	0.3	100	200	0	0	0	0	0	513	0	0	519.4	6.12	0.73	6.4	6.12	0.73	0.0125	0.0	0.0	9487	9906.43	419.43	0.0442	3000	2567.33	432.67	513	526.25	0.0258	10000	10432.67	0.0433	13000	1795	0	250	249.64	-0.36	50	51.15	250	247.3	-2.7	50	49.3	7611	1795
