strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	nrna_sparsity_alpha	gdna_prior_scale	mode	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs	cal_kappa_true	cal_kappa_est	cal_kappa_err	cal_density_est	cal_gdna_fl_true_mean	cal_gdna_fl_est_mean	cal_gdna_fl_mean_err	cal_gdna_fl_true_std	cal_gdna_fl_est_std	cal_n_seed	cal_n_iterations	cal_converged	cal_mean_weight	cal_n_regions
0.5	10000	0.3	1000	0	0	0	0	0	0	0.3	1.0	vbem	10000	0	0	10002.66	0.33	0.0	2.66	0.33	0.0	0.0003	0.0	0.0	0	375.56	375.56	0.0	3000	2621.46	378.54	10000	10002.99	0.0003	10000	10378.54	0.0379	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.3	5.0	map	10000	0	0	9983.22	0.1	0.13	16.78	0.1	0.13	0.0017	0.0	0.0	0	1.95	1.95	0.0	3000	3014.59	14.59	10000	9983.46	0.0017	10000	9985.41	0.0015	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.3	5.0	vbem	10000	0	0	9983.25	0.0	0.0	16.75	0.0	0.0	0.0017	0.0	0.0	0	0.29	0.29	0.0	3000	3016.46	16.46	10000	9983.25	0.0017	10000	9983.54	0.0016	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.5	0.0	map	10000	0	0	10004.27	2.73	0.87	4.27	2.73	0.87	0.0004	0.0	0.0	0	858.07	858.07	0.0	3000	2134.07	865.93	10000	10007.87	0.0008	10000	10865.93	0.0866	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.5	0.0	vbem	10000	0	0	10004.25	1.21	0.0	4.25	1.21	0.0	0.0004	0.0	0.0	0	860.53	860.53	0.0	3000	2134.0	866.0	10000	10005.46	0.0005	10000	10866.0	0.0866	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.5	1.0	map	10000	0	0	10002.6	0.46	0.94	2.6	0.46	0.94	0.0003	0.0	0.0	0	384.15	384.15	0.0	3000	2611.85	388.15	10000	10004.01	0.0004	10000	10388.15	0.0388	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.5	1.0	vbem	10000	0	0	10002.62	0.33	0.0	2.62	0.33	0.0	0.0003	0.0	0.0	0	379.37	379.37	0.0	3000	2617.68	382.32	10000	10002.95	0.0003	10000	10382.32	0.0382	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.5	5.0	map	10000	0	0	9983.18	0.1	0.13	16.82	0.1	0.13	0.0017	0.0	0.0	0	3.24	3.24	0.0	3000	3013.34	13.34	10000	9983.42	0.0017	10000	9986.66	0.0013	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.5	5.0	vbem	10000	0	0	9983.23	0.0	0.0	16.77	0.0	0.0	0.0017	0.0	0.0	0	1.09	1.09	0.0	3000	3015.68	15.68	10000	9983.23	0.0017	10000	9984.32	0.0016	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.7	0.0	map	10000	0	0	10004.25	2.73	0.86	4.25	2.73	0.86	0.0004	0.0	0.0	0	858.5	858.5	0.0	3000	2133.66	866.34	10000	10007.84	0.0008	10000	10866.34	0.0866	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.7	0.0	vbem	10000	0	0	10004.23	1.21	0.0	4.23	1.21	0.0	0.0004	0.0	0.0	0	860.96	860.96	0.0	3000	2133.6	866.4	10000	10005.44	0.0005	10000	10866.4	0.0866	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.7	1.0	map	10000	0	0	10002.57	0.46	0.92	2.57	0.46	0.92	0.0003	0.0	0.0	0	387.11	387.11	0.0	3000	2608.94	391.06	10000	10003.95	0.0004	10000	10391.06	0.0391	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.7	1.0	vbem	10000	0	0	10002.59	0.33	0.0	2.59	0.33	0.0	0.0003	0.0	0.0	0	382.81	382.81	0.0	3000	2614.27	385.73	10000	10002.92	0.0003	10000	10385.73	0.0386	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.7	5.0	map	10000	0	0	9983.14	0.1	0.13	16.86	0.1	0.13	0.0017	0.0	0.0	0	4.52	4.52	0.0	3000	3012.1	12.1	10000	9983.38	0.0017	10000	9987.9	0.0012	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.7	5.0	vbem	10000	0	0	9983.2	0.0	0.0	16.8	0.0	0.0	0.0017	0.0	0.0	0	2.16	2.16	0.0	3000	3014.64	14.64	10000	9983.2	0.0017	10000	9985.36	0.0015	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.9	0.0	map	10000	0	0	10004.22	2.73	0.86	4.22	2.73	0.86	0.0004	0.0	0.0	0	858.93	858.93	0.0	3000	2133.26	866.74	10000	10007.81	0.0008	10000	10866.74	0.0867	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.9	0.0	vbem	10000	0	0	10004.21	1.21	0.0	4.21	1.21	0.0	0.0004	0.0	0.0	0	861.38	861.38	0.0	3000	2133.2	866.8	10000	10005.42	0.0005	10000	10866.8	0.0867	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.9	1.0	map	10000	0	0	10002.53	0.46	0.9	2.53	0.46	0.9	0.0003	0.0	0.0	0	389.92	389.92	0.0	3000	2606.19	393.81	10000	10003.89	0.0004	10000	10393.81	0.0394	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.9	1.0	vbem	10000	0	0	10002.56	0.33	0.0	2.56	0.33	0.0	0.0003	0.0	0.0	0	385.98	385.98	0.0	3000	2611.13	388.87	10000	10002.88	0.0003	10000	10388.87	0.0389	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.9	5.0	map	10000	0	0	9983.1	0.1	0.13	16.9	0.1	0.13	0.0017	0.0	0.0	0	5.79	5.79	0.0	3000	3010.87	10.87	10000	9983.34	0.0017	10000	9989.13	0.0011	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	0.9	5.0	vbem	10000	0	0	9983.16	0.0	0.0	16.84	0.0	0.0	0.0017	0.0	0.0	0	3.39	3.39	0.0	3000	3013.45	13.45	10000	9983.16	0.0017	10000	9986.55	0.0013	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	1.0	0.0	map	10000	0	0	10004.21	2.73	0.85	4.21	2.73	0.85	0.0004	0.0	0.0	0	859.14	859.14	0.0	3000	2133.06	866.94	10000	10007.8	0.0008	10000	10866.94	0.0867	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	1.0	0.0	vbem	10000	0	0	10004.2	1.21	0.0	4.2	1.21	0.0	0.0004	0.0	0.0	0	861.59	861.59	0.0	3000	2133.0	867.0	10000	10005.41	0.0005	10000	10867.0	0.0867	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	1.0	1.0	map	10000	0	0	10002.52	0.46	0.89	2.52	0.46	0.89	0.0003	0.0	0.0	0	391.27	391.27	0.0	3000	2604.87	395.13	10000	10003.86	0.0004	10000	10395.13	0.0395	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	1.0	1.0	vbem	10000	0	0	10002.54	0.33	0.0	2.54	0.33	0.0	0.0003	0.0	0.0	0	387.49	387.49	0.0	3000	2609.65	390.35	10000	10002.86	0.0003	10000	10390.35	0.039	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	1.0	5.0	map	10000	0	0	9983.08	0.1	0.13	16.92	0.1	0.13	0.0017	0.0	0.0	0	6.42	6.42	0.0	3000	3010.26	10.26	10000	9983.32	0.0017	10000	9989.74	0.001	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	0	0	0	0	0	0	1.0	5.0	vbem	10000	0	0	9983.14	0.0	0.0	16.86	0.0	0.0	0.0017	0.0	0.0	0	4.02	4.02	0.0	3000	3012.84	12.84	10000	9983.14	0.0017	10000	9987.16	0.0013	13000	1794	0	250	250.79	0.79	50	64.36	250.0	247.95	-2.05	50.0	49.67	11206	1794		10000.0		5.4173e-02	250.0	247.78	-2.22	50.0	48.64	5	2	True	0.251	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.3	0.0	map	6839	0	0	6605.77	0.48	0.15	233.23	0.48	0.15	0.0341	0.0	0.0	3161	1.4	3159.6	0.9996	3000	6392.2	3392.2	6839	6606.39	0.034	10000	6607.8	0.3392	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.3	0.0	vbem	6839	0	0	6605.76	0.33	0.0	233.24	0.33	0.0	0.0341	0.0	0.0	3161	0.0	3161.0	1.0	3000	6393.91	3393.91	6839	6606.09	0.0341	10000	6606.09	0.3394	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.3	1.0	map	6839	0	0	6589.95	0.2	0.09	249.05	0.2	0.09	0.0364	0.0	0.0	3161	1.03	3159.97	0.9997	3000	6408.73	3408.73	6839	6590.24	0.0364	10000	6591.27	0.3409	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.3	1.0	vbem	6839	0	0	6589.94	0.17	0.0	249.06	0.17	0.0	0.0364	0.0	0.0	3161	0.0	3161.0	1.0	3000	6409.89	3409.89	6839	6590.11	0.0364	10000	6590.11	0.341	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.3	5.0	map	6839	0	0	6527.23	0.0	0.03	311.77	0.0	0.03	0.0456	0.0	0.0	3161	0.64	3160.36	0.9998	3000	6472.09	3472.09	6839	6527.26	0.0456	10000	6527.91	0.3472	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.3	5.0	vbem	6839	0	0	6527.23	0.0	0.0	311.77	0.0	0.0	0.0456	0.0	0.0	3161	0.0	3161.0	1.0	3000	6472.77	3472.77	6839	6527.23	0.0456	10000	6527.23	0.3473	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.5	0.0	map	6839	0	0	6605.78	0.48	0.15	233.22	0.48	0.15	0.0341	0.0	0.0	3161	2.34	3158.66	0.9993	3000	6391.26	3391.26	6839	6606.4	0.034	10000	6608.74	0.3391	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.5	0.0	vbem	6839	0	0	6605.73	0.33	0.0	233.27	0.33	0.0	0.0341	0.0	0.0	3161	1.0	3160.0	0.9997	3000	6392.94	3392.94	6839	6606.06	0.0341	10000	6607.06	0.3393	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.5	1.0	map	6839	0	0	6589.96	0.2	0.09	249.04	0.2	0.09	0.0364	0.0	0.0	3161	1.71	3159.29	0.9995	3000	6408.04	3408.04	6839	6590.25	0.0364	10000	6591.96	0.3408	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.5	1.0	vbem	6839	0	0	6589.92	0.17	0.0	249.08	0.17	0.0	0.0364	0.0	0.0	3161	0.82	3160.18	0.9997	3000	6409.1	3409.1	6839	6590.08	0.0364	10000	6590.9	0.3409	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.5	5.0	map	6839	0	0	6527.23	0.0	0.03	311.77	0.0	0.03	0.0456	0.0	0.0	3161	1.07	3159.93	0.9997	3000	6471.66	3471.66	6839	6527.27	0.0456	10000	6528.34	0.3472	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.5	5.0	vbem	6839	0	0	6527.2	0.0	0.0	311.8	0.0	0.0	0.0456	0.0	0.0	3161	0.44	3160.56	0.9999	3000	6472.36	3472.36	6839	6527.2	0.0456	10000	6527.64	0.3472	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.7	0.0	map	6839	0	0	6605.79	0.48	0.15	233.21	0.48	0.15	0.0341	0.0	0.0	3161	3.27	3157.73	0.999	3000	6390.31	3390.31	6839	6606.41	0.034	10000	6609.69	0.339	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.7	0.0	vbem	6839	0	0	6605.73	0.33	0.0	233.27	0.33	0.0	0.0341	0.0	0.0	3161	1.78	3159.22	0.9994	3000	6392.15	3392.15	6839	6606.07	0.0341	10000	6607.85	0.3392	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.7	1.0	map	6839	0	0	6589.97	0.2	0.09	249.03	0.2	0.09	0.0364	0.0	0.0	3161	2.4	3158.6	0.9992	3000	6407.35	3407.35	6839	6590.25	0.0364	10000	6592.65	0.3407	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.7	1.0	vbem	6839	0	0	6589.92	0.17	0.0	249.08	0.17	0.0	0.0364	0.0	0.0	3161	1.4	3159.6	0.9996	3000	6408.51	3408.51	6839	6590.09	0.0364	10000	6591.49	0.3409	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.7	5.0	map	6839	0	0	6527.23	0.0	0.03	311.77	0.0	0.03	0.0456	0.0	0.0	3161	1.5	3159.5	0.9995	3000	6471.23	3471.23	6839	6527.27	0.0456	10000	6528.77	0.3471	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.7	5.0	vbem	6839	0	0	6527.2	0.0	0.0	311.8	0.0	0.0	0.0456	0.0	0.0	3161	0.94	3160.06	0.9997	3000	6471.85	3471.85	6839	6527.2	0.0456	10000	6528.15	0.3472	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.9	0.0	map	6839	0	0	6605.8	0.48	0.15	233.2	0.48	0.15	0.0341	0.0	0.0	3161	4.21	3156.79	0.9987	3000	6389.37	3389.37	6839	6606.42	0.034	10000	6610.63	0.3389	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.9	0.0	vbem	6839	0	0	6605.74	0.33	0.0	233.26	0.33	0.0	0.0341	0.0	0.0	3161	2.66	3158.34	0.9992	3000	6391.26	3391.26	6839	6606.08	0.0341	10000	6608.74	0.3391	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.9	1.0	map	6839	0	0	6589.98	0.2	0.09	249.02	0.2	0.09	0.0364	0.0	0.0	3161	3.08	3157.92	0.999	3000	6406.65	3406.65	6839	6590.26	0.0364	10000	6593.35	0.3407	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.9	1.0	vbem	6839	0	0	6589.92	0.17	0.0	249.08	0.17	0.0	0.0364	0.0	0.0	3161	2.04	3158.96	0.9994	3000	6407.86	3407.86	6839	6590.09	0.0364	10000	6592.14	0.3408	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.9	5.0	map	6839	0	0	6527.24	0.0	0.03	311.76	0.0	0.03	0.0456	0.0	0.0	3161	1.93	3159.07	0.9994	3000	6470.8	3470.8	6839	6527.27	0.0456	10000	6529.2	0.3471	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	0.9	5.0	vbem	6839	0	0	6527.2	0.0	0.0	311.8	0.0	0.0	0.0456	0.0	0.0	3161	1.35	3159.65	0.9996	3000	6471.45	3471.45	6839	6527.2	0.0456	10000	6528.55	0.3471	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	1.0	0.0	map	6839	0	0	6605.8	0.48	0.15	233.2	0.48	0.15	0.0341	0.0	0.0	3161	4.67	3156.33	0.9985	3000	6388.9	3388.9	6839	6606.43	0.034	10000	6611.1	0.3389	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	1.0	0.0	vbem	6839	0	0	6605.75	0.33	0.0	233.25	0.33	0.0	0.0341	0.0	0.0	3161	3.12	3157.88	0.999	3000	6390.8	3390.8	6839	6606.08	0.0341	10000	6609.2	0.3391	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	1.0	1.0	map	6839	0	0	6589.98	0.2	0.09	249.02	0.2	0.09	0.0364	0.0	0.0	3161	3.43	3157.57	0.9989	3000	6406.31	3406.31	6839	6590.27	0.0364	10000	6593.69	0.3406	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	1.0	1.0	vbem	6839	0	0	6589.93	0.17	0.0	249.07	0.17	0.0	0.0364	0.0	0.0	3161	2.38	3158.62	0.9992	3000	6407.53	3407.53	6839	6590.1	0.0364	10000	6592.47	0.3408	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	1.0	5.0	map	6839	0	0	6527.24	0.0	0.03	311.76	0.0	0.03	0.0456	0.0	0.0	3161	2.14	3158.86	0.9993	3000	6470.59	3470.59	6839	6527.27	0.0456	10000	6529.41	0.3471	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
0.5	10000	0.3	1000	50	0	0	0	0	0	1.0	5.0	vbem	6839	0	0	6527.2	0.0	0.0	311.8	0.0	0.0	0.0456	0.0	0.0	3161	1.55	3159.45	0.9995	3000	6471.24	3471.24	6839	6527.2	0.0456	10000	6528.76	0.3471	13000	1836	0	250	260.83	10.83	50	48.33	250.0	248.67	-1.33	50.0	60.1	1437	11442		10000.0		5.7667e-02	250.0	246.75	-3.25	50.0	48.75	5	2	True	0.2388	13
