strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs	cal_kappa_true	cal_kappa_est	cal_kappa_err	cal_density_est	cal_gdna_fl_true_mean	cal_gdna_fl_est_mean	cal_gdna_fl_mean_err	cal_gdna_fl_true_std	cal_gdna_fl_est_std	cal_n_seed	cal_n_iterations	cal_converged	cal_mean_weight	cal_n_regions
0.75	10000	1.0	10	100	0	0	0	0	0	107	0	0	100.09	1.13	0.48	6.91	1.13	0.48	0.0646	0.0	0.0	9893	11284.61	1391.61	0.1407	10000	8613.69	1386.31	107	101.7	0.0495	10000	11386.31	0.1386	20000	6095	0	250	248.82	-1.18	50	49.94	250.0	248.51	-1.49	50.0	49.33	12381	6095		27.57		3.9946e-01	250.0	247.95	-2.05	50.0	49.75	4	4	True	0.9929	13
0.75	10000	1.0	10	200	0	0	0	0	0	54	0	0	83.72	1.55	0.73	29.72	1.55	0.73	0.5504	0.0	0.0	9946	11578.8	1632.8	0.1642	10000	8335.2	1664.8	54	86.0	0.5926	10000	11664.8	0.1665	20000	6060	0	250	249.12	-0.88	50	50.79	250.0	248.16	-1.84	50.0	49.43	13940	6060		24.12		3.9955e-01	250.0	248.18	-1.82	50.0	49.88	4	4	True	0.9925	13
0.75	10000	1.0	10	500	0	0	0	0	0	22	0	0	43.37	1.42	0.69	21.37	1.42	0.69	0.9712	0.0	0.0	9978	11142.74	1164.74	0.1167	10000	8811.78	1188.22	22	45.48	1.0671	10000	11188.22	0.1188	20000	6086	0	250	249.02	-0.98	50	50.04	250.0	248.13	-1.87	50.0	49.35	13914	6086		27.29		3.9975e-01	250.0	248.16	-1.84	50.0	49.82	4	4	True	0.9917	13
0.75	10000	1.0	10	1000	0	0	0	0	0	11	0	0	12.08	0.99	0.58	1.08	0.99	0.58	0.0985	0.0	0.0	9989	8314.5	1674.5	0.1676	10000	11671.84	1671.84	11	13.66	0.2416	10000	8328.16	0.1672	20000	6061	0	250	249.01	-0.99	50	50.08	250.0	247.97	-2.03	50.0	49.49	4557	6061		24.47		3.9994e-01	250.0	248.17	-1.83	50.0	49.85	4	4	True	0.9953	13
0.75	10000	1.0	20	0	0	0	0	0	0	10000	0	0	10008.47	0.94	0.31	8.47	0.94	0.31	0.0008	0.0	0.0	0	21.4	21.4	0.0	10000	9968.87	31.13	10000	10009.72	0.001	10000	10031.13	0.0031	20000	6069	0	250	253.2	3.2	50	58.91	250.0	248.42	-1.58	50.0	49.36	5015	6069		44.77		3.3130e-01	250.0	247.22	-2.78	50.0	49.82	4	4	True	0.9093	13
0.75	10000	1.0	20	5	0	0	0	0	0	3020	0	0	3036.67	0.88	0.41	16.67	0.88	0.41	0.0055	0.0	0.0	6980	4690.4	2289.6	0.328	10000	12271.64	2271.64	3020	3037.96	0.0059	10000	7728.36	0.2272	20000	6088	0	250	250.83	0.83	50	52.6	250.0	248.39	-1.61	50.0	49.29	3934	6243		22.3		3.7787e-01	250.0	248.35	-1.65	50.0	49.59	4	3	True	0.9344	13
0.75	10000	1.0	20	10	0	0	0	0	0	1778	0	0	1834.17	1.01	0.55	56.17	1.01	0.55	0.0316	0.0	0.0	8222	6032.8	2189.2	0.2663	10000	12131.47	2131.47	1778	1835.73	0.0325	10000	7868.53	0.2131	20000	6083	0	250	249.54	-0.46	50	52.47	250.0	248.43	-1.57	50.0	49.14	4027	6083		23.88		3.8739e-01	250.0	247.82	-2.18	50.0	49.65	4	4	True	0.9548	13
0.75	10000	1.0	20	20	0	0	0	0	0	976	0	0	976.35	0.91	0.31	0.35	0.91	0.31	0.0004	0.0	0.0	9024	5543.82	3480.18	0.3857	10000	13478.61	3478.61	976	977.56	0.0016	10000	6521.39	0.3479	20000	5978	0	250	249.49	-0.51	50	51.07	250.0	248.17	-1.83	50.0	49.42	3336	6252		26.11		3.9319e-01	250.0	247.9	-2.1	50.0	49.81	4	4	True	0.9605	13
0.75	10000	1.0	20	50	0	0	0	0	0	415	0	0	435.28	1.21	0.65	20.28	1.21	0.65	0.0489	0.0	0.0	9585	9103.07	481.93	0.0503	10000	10459.8	459.8	415	437.13	0.0533	10000	9540.2	0.046	20000	6098	0	250	249.37	-0.63	50	50.33	250.0	247.98	-2.02	50.0	49.68	5955	6098		25.86		3.9728e-01	250.0	248.15	-1.85	50.0	49.78	4	4	True	0.9779	13
0.75	10000	1.0	20	100	0	0	0	0	0	212	0	0	202.32	0.69	0.26	9.68	0.69	0.26	0.0457	0.0	0.0	9788	3550.65	6237.35	0.6372	10000	16246.09	6246.09	212	203.26	0.0412	10000	3753.91	0.6246	20000	6097	0	250	248.97	-1.03	50	49.46	250.0	248.68	-1.32	50.0	49.59	2249	7091		23.81		3.9876e-01	250.0	248.13	-1.87	50.0	49.88	4	4	True	0.9875	13
0.75	10000	1.0	20	200	0	0	0	0	0	107	0	0	100.09	1.13	0.48	6.91	1.13	0.48	0.0646	0.0	0.0	9893	11284.61	1391.61	0.1407	10000	8613.69	1386.31	107	101.7	0.0495	10000	11386.31	0.1386	20000	6095	0	250	248.82	-1.18	50	49.94	250.0	248.51	-1.49	50.0	49.33	12381	6095		27.57		3.9946e-01	250.0	247.95	-2.05	50.0	49.75	4	4	True	0.9929	13
0.75	10000	1.0	20	500	0	0	0	0	0	43	0	0	39.9	1.31	0.74	3.1	1.31	0.74	0.0721	0.0	0.0	9957	11571.78	1614.78	0.1622	10000	8386.27	1613.73	43	41.95	0.0244	10000	11613.73	0.1614	20000	6088	0	250	248.93	-1.07	50	49.97	250.0	248.33	-1.67	50.0	49.54	13912	6088		24.56		3.9978e-01	250.0	248.1	-1.9	50.0	49.87	3	4	True	0.9945	13
0.75	10000	1.0	20	1000	0	0	0	0	0	22	0	0	43.37	1.42	0.69	21.37	1.42	0.69	0.9712	0.0	0.0	9978	11142.74	1164.74	0.1167	10000	8811.78	1188.22	22	45.48	1.0671	10000	11188.22	0.1188	20000	6086	0	250	249.02	-0.98	50	50.04	250.0	248.13	-1.87	50.0	49.35	13914	6086		27.29		3.9975e-01	250.0	248.16	-1.84	50.0	49.82	4	4	True	0.9917	13
0.75	10000	1.0	50	0	0	0	0	0	0	10000	0	0	10008.47	0.94	0.31	8.47	0.94	0.31	0.0008	0.0	0.0	0	21.4	21.4	0.0	10000	9968.87	31.13	10000	10009.72	0.001	10000	10031.13	0.0031	20000	6069	0	250	253.2	3.2	50	58.91	250.0	248.42	-1.58	50.0	49.36	5015	6069		44.77		3.3130e-01	250.0	247.22	-2.78	50.0	49.82	4	4	True	0.9093	13
0.75	10000	1.0	50	5	0	0	0	0	0	5196	0	0	5180.16	0.79	0.33	15.84	0.79	0.33	0.003	0.0	0.0	4804	2768.53	2035.47	0.4237	10000	12050.19	2050.19	5196	5181.28	0.0028	10000	7949.81	0.205	20000	6067	0	250	251.62	1.62	50	53.89	250.0	248.07	-1.93	50.0	49.77	3834	6333		26.35		3.6424e-01	250.0	247.85	-2.15	50.0	49.37	3	4	True	0.925	13
0.75	10000	1.0	50	10	0	0	0	0	0	3510	0	0	3537.04	0.86	0.77	27.04	0.86	0.77	0.0077	0.0	0.0	6490	5602.32	887.68	0.1368	10000	10859.01	859.01	3510	3538.67	0.0082	10000	9140.99	0.0859	20000	6055	0	250	250.99	0.99	50	54.09	250.0	248.39	-1.61	50.0	49.19	5344	6055		21.99		3.7463e-01	250.0	248.84	-1.16	50.0	49.89	3	4	True	0.9331	13
0.75	10000	1.0	50	20	0	0	0	0	0	2128	0	0	2145.03	0.86	0.36	17.03	0.86	0.36	0.008	0.0	0.0	7872	5697.4	2174.6	0.2762	10000	12156.35	2156.35	2128	2146.25	0.0086	10000	7843.65	0.2156	20000	6097	0	250	249.13	-0.87	50	52.42	250.0	248.71	-1.29	50.0	49.49	4052	6097		22.99		3.8553e-01	250.0	247.8	-2.2	50.0	49.79	4	4	True	0.9542	13
0.75	10000	1.0	50	50	0	0	0	0	0	976	0	0	976.35	0.91	0.31	0.35	0.91	0.31	0.0004	0.0	0.0	9024	5543.82	3480.18	0.3857	10000	13478.61	3478.61	976	977.56	0.0016	10000	6521.39	0.3479	20000	5978	0	250	249.49	-0.51	50	51.07	250.0	248.17	-1.83	50.0	49.42	3336	6252		26.11		3.9319e-01	250.0	247.9	-2.1	50.0	49.81	4	4	True	0.9605	13
0.75	10000	1.0	50	100	0	0	0	0	0	513	0	0	524.61	0.92	0.64	11.61	0.92	0.64	0.0226	0.0	0.0	9487	7040.04	2446.96	0.2579	10000	12433.78	2433.78	513	526.17	0.0257	10000	7566.22	0.2434	20000	6023	0	250	249.81	-0.19	50	51.07	250.0	247.76	-2.24	50.0	49.12	4042	6023		29.04		3.9633e-01	250.0	248.2	-1.8	50.0	49.72	4	4	True	0.9717	13
0.75	10000	1.0	50	200	0	0	0	0	0	263	0	0	305.31	1.4	0.86	42.31	1.4	0.86	0.1609	0.0	0.0	9737	10927.11	1190.11	0.1222	10000	8765.33	1234.67	263	307.56	0.1694	10000	11234.67	0.1235	20000	6042	0	250	249.01	-0.99	50	50.77	250.0	248.37	-1.63	50.0	49.34	10464	6042		20.9		3.9806e-01	250.0	248.1	-1.9	50.0	49.85	3	3	True	0.9896	13
0.75	10000	1.0	50	500	0	0	0	0	0	107	0	0	100.09	1.13	0.48	6.91	1.13	0.48	0.0646	0.0	0.0	9893	11284.61	1391.61	0.1407	10000	8613.69	1386.31	107	101.7	0.0495	10000	11386.31	0.1386	20000	6095	0	250	248.82	-1.18	50	49.94	250.0	248.51	-1.49	50.0	49.33	12381	6095		27.57		3.9946e-01	250.0	247.95	-2.05	50.0	49.75	4	4	True	0.9929	13
0.75	10000	1.0	50	1000	0	0	0	0	0	54	0	0	83.72	1.55	0.73	29.72	1.55	0.73	0.5504	0.0	0.0	9946	11578.8	1632.8	0.1642	10000	8335.2	1664.8	54	86.0	0.5926	10000	11664.8	0.1665	20000	6060	0	250	249.12	-0.88	50	50.79	250.0	248.16	-1.84	50.0	49.43	13940	6060		24.12		3.9955e-01	250.0	248.18	-1.82	50.0	49.88	4	4	True	0.9925	13
0.75	10000	1.0	100	0	0	0	0	0	0	10000	0	0	10008.47	0.94	0.31	8.47	0.94	0.31	0.0008	0.0	0.0	0	21.4	21.4	0.0	10000	9968.87	31.13	10000	10009.72	0.001	10000	10031.13	0.0031	20000	6069	0	250	253.2	3.2	50	58.91	250.0	248.42	-1.58	50.0	49.36	5015	6069		44.77		3.3130e-01	250.0	247.22	-2.78	50.0	49.82	4	4	True	0.9093	13
0.75	10000	1.0	100	5	0	0	0	0	0	6839	0	0	6811.72	1.08	0.68	27.28	1.08	0.68	0.004	0.0	0.0	3161	1658.81	1502.19	0.4752	10000	11527.71	1527.71	6839	6813.48	0.0037	10000	8472.29	0.1528	20000	6094	0	250	252.95	2.95	50	57.17	250.0	248.44	-1.56	50.0	49.75	3967	6413		30.39		3.5155e-01	250.0	247.64	-2.36	50.0	49.79	4	4	True	0.9147	13
0.75	10000	1.0	100	10	0	0	0	0	0	5196	0	0	5180.16	0.79	0.33	15.84	0.79	0.33	0.003	0.0	0.0	4804	2768.53	2035.47	0.4237	10000	12050.19	2050.19	5196	5181.28	0.0028	10000	7949.81	0.205	20000	6067	0	250	251.62	1.62	50	53.89	250.0	248.07	-1.93	50.0	49.77	3834	6333		26.35		3.6424e-01	250.0	247.85	-2.15	50.0	49.37	3	4	True	0.925	13
0.75	10000	1.0	100	20	0	0	0	0	0	3510	0	0	3537.04	0.86	0.77	27.04	0.86	0.77	0.0077	0.0	0.0	6490	5602.32	887.68	0.1368	10000	10859.01	859.01	3510	3538.67	0.0082	10000	9140.99	0.0859	20000	6055	0	250	250.99	0.99	50	54.09	250.0	248.39	-1.61	50.0	49.19	5344	6055		21.99		3.7463e-01	250.0	248.84	-1.16	50.0	49.89	3	4	True	0.9331	13
0.75	10000	1.0	100	50	0	0	0	0	0	1778	0	0	1834.17	1.01	0.55	56.17	1.01	0.55	0.0316	0.0	0.0	8222	6032.8	2189.2	0.2663	10000	12131.47	2131.47	1778	1835.73	0.0325	10000	7868.53	0.2131	20000	6083	0	250	249.54	-0.46	50	52.47	250.0	248.43	-1.57	50.0	49.14	4027	6083		23.88		3.8739e-01	250.0	247.82	-2.18	50.0	49.65	4	4	True	0.9548	13
0.75	10000	1.0	100	100	0	0	0	0	0	976	0	0	976.35	0.91	0.31	0.35	0.91	0.31	0.0004	0.0	0.0	9024	5543.82	3480.18	0.3857	10000	13478.61	3478.61	976	977.56	0.0016	10000	6521.39	0.3479	20000	5978	0	250	249.49	-0.51	50	51.07	250.0	248.17	-1.83	50.0	49.42	3336	6252		26.11		3.9319e-01	250.0	247.9	-2.1	50.0	49.81	4	4	True	0.9605	13
0.75	10000	1.0	100	200	0	0	0	0	0	513	0	0	524.61	0.92	0.64	11.61	0.92	0.64	0.0226	0.0	0.0	9487	7040.04	2446.96	0.2579	10000	12433.78	2433.78	513	526.17	0.0257	10000	7566.22	0.2434	20000	6023	0	250	249.81	-0.19	50	51.07	250.0	247.76	-2.24	50.0	49.12	4042	6023		29.04		3.9633e-01	250.0	248.2	-1.8	50.0	49.72	4	4	True	0.9717	13
0.75	10000	1.0	100	500	0	0	0	0	0	212	0	0	202.32	0.69	0.26	9.68	0.69	0.26	0.0457	0.0	0.0	9788	3550.65	6237.35	0.6372	10000	16246.09	6246.09	212	203.26	0.0412	10000	3753.91	0.6246	20000	6097	0	250	248.97	-1.03	50	49.46	250.0	248.68	-1.32	50.0	49.59	2249	7091		23.81		3.9876e-01	250.0	248.13	-1.87	50.0	49.88	4	4	True	0.9875	13
0.75	10000	1.0	100	1000	0	0	0	0	0	107	0	0	100.09	1.13	0.48	6.91	1.13	0.48	0.0646	0.0	0.0	9893	11284.61	1391.61	0.1407	10000	8613.69	1386.31	107	101.7	0.0495	10000	11386.31	0.1386	20000	6095	0	250	248.82	-1.18	50	49.94	250.0	248.51	-1.49	50.0	49.33	12381	6095		27.57		3.9946e-01	250.0	247.95	-2.05	50.0	49.75	4	4	True	0.9929	13
0.75	10000	1.0	200	0	0	0	0	0	0	10000	0	0	10008.47	0.94	0.31	8.47	0.94	0.31	0.0008	0.0	0.0	0	21.4	21.4	0.0	10000	9968.87	31.13	10000	10009.72	0.001	10000	10031.13	0.0031	20000	6069	0	250	253.2	3.2	50	58.91	250.0	248.42	-1.58	50.0	49.36	5015	6069		44.77		3.3130e-01	250.0	247.22	-2.78	50.0	49.82	4	4	True	0.9093	13
0.75	10000	1.0	200	5	0	0	0	0	0	8123	0	0	8145.26	0.93	0.64	22.26	0.93	0.64	0.0027	0.0	0.0	1877	1714.43	162.57	0.0866	10000	10138.74	138.74	8123	8146.83	0.0029	10000	9861.26	0.0139	20000	6088	0	250	252.25	2.25	50	59.51	250.0	247.88	-2.12	50.0	48.93	6195	6088		31.51		3.4287e-01	250.0	247.53	-2.47	50.0	49.64	4	4	True	0.9072	13
0.75	10000	1.0	200	10	0	0	0	0	0	6839	0	0	6811.72	1.08	0.68	27.28	1.08	0.68	0.004	0.0	0.0	3161	1658.81	1502.19	0.4752	10000	11527.71	1527.71	6839	6813.48	0.0037	10000	8472.29	0.1528	20000	6094	0	250	252.95	2.95	50	57.17	250.0	248.44	-1.56	50.0	49.75	3967	6413		30.39		3.5155e-01	250.0	247.64	-2.36	50.0	49.79	4	4	True	0.9147	13
0.75	10000	1.0	200	20	0	0	0	0	0	5196	0	0	5180.16	0.79	0.33	15.84	0.79	0.33	0.003	0.0	0.0	4804	2768.53	2035.47	0.4237	10000	12050.19	2050.19	5196	5181.28	0.0028	10000	7949.81	0.205	20000	6067	0	250	251.62	1.62	50	53.89	250.0	248.07	-1.93	50.0	49.77	3834	6333		26.35		3.6424e-01	250.0	247.85	-2.15	50.0	49.37	3	4	True	0.925	13
0.75	10000	1.0	200	50	0	0	0	0	0	3020	0	0	3036.67	0.88	0.41	16.67	0.88	0.41	0.0055	0.0	0.0	6980	4690.4	2289.6	0.328	10000	12271.64	2271.64	3020	3037.96	0.0059	10000	7728.36	0.2272	20000	6088	0	250	250.83	0.83	50	52.6	250.0	248.39	-1.61	50.0	49.29	3934	6243		22.3		3.7787e-01	250.0	248.35	-1.65	50.0	49.59	4	3	True	0.9344	13
0.75	10000	1.0	200	100	0	0	0	0	0	1778	0	0	1834.17	1.01	0.55	56.17	1.01	0.55	0.0316	0.0	0.0	8222	6032.8	2189.2	0.2663	10000	12131.47	2131.47	1778	1835.73	0.0325	10000	7868.53	0.2131	20000	6083	0	250	249.54	-0.46	50	52.47	250.0	248.43	-1.57	50.0	49.14	4027	6083		23.88		3.8739e-01	250.0	247.82	-2.18	50.0	49.65	4	4	True	0.9548	13
0.75	10000	1.0	200	200	0	0	0	0	0	976	0	0	976.35	0.91	0.31	0.35	0.91	0.31	0.0004	0.0	0.0	9024	5543.82	3480.18	0.3857	10000	13478.61	3478.61	976	977.56	0.0016	10000	6521.39	0.3479	20000	5978	0	250	249.49	-0.51	50	51.07	250.0	248.17	-1.83	50.0	49.42	3336	6252		26.11		3.9319e-01	250.0	247.9	-2.1	50.0	49.81	4	4	True	0.9605	13
0.75	10000	1.0	200	500	0	0	0	0	0	415	0	0	435.28	1.21	0.65	20.28	1.21	0.65	0.0489	0.0	0.0	9585	9103.07	481.93	0.0503	10000	10459.8	459.8	415	437.13	0.0533	10000	9540.2	0.046	20000	6098	0	250	249.37	-0.63	50	50.33	250.0	247.98	-2.02	50.0	49.68	5955	6098		25.86		3.9728e-01	250.0	248.15	-1.85	50.0	49.78	4	4	True	0.9779	13
0.75	10000	1.0	200	1000	0	0	0	0	0	212	0	0	202.32	0.69	0.26	9.68	0.69	0.26	0.0457	0.0	0.0	9788	3550.65	6237.35	0.6372	10000	16246.09	6246.09	212	203.26	0.0412	10000	3753.91	0.6246	20000	6097	0	250	248.97	-1.03	50	49.46	250.0	248.68	-1.32	50.0	49.59	2249	7091		23.81		3.9876e-01	250.0	248.13	-1.87	50.0	49.88	4	4	True	0.9875	13
0.75	10000	1.0	500	0	0	0	0	0	0	10000	0	0	10008.47	0.94	0.31	8.47	0.94	0.31	0.0008	0.0	0.0	0	21.4	21.4	0.0	10000	9968.87	31.13	10000	10009.72	0.001	10000	10031.13	0.0031	20000	6069	0	250	253.2	3.2	50	58.91	250.0	248.42	-1.58	50.0	49.36	5015	6069		44.77		3.3130e-01	250.0	247.22	-2.78	50.0	49.82	4	4	True	0.9093	13
0.75	10000	1.0	500	5	0	0	0	0	0	9154	0	0	9144.27	0.97	0.56	9.73	0.97	0.56	0.0011	0.0	0.0	846	354.64	491.36	0.5808	10000	10499.56	499.56	9154	9145.8	0.0009	10000	9500.44	0.05	20000	6073	0	250	253.11	3.11	50	58.66	250.0	248.55	-1.45	50.0	49.55	4570	6277		42.24		3.3426e-01	250.0	247.59	-2.41	50.0	49.7	4	4	True	0.9049	13
0.75	10000	1.0	500	10	0	0	0	0	0	8439	0	0	8415.58	1.19	0.53	23.42	1.19	0.53	0.0028	0.0	0.0	1561	1132.34	428.66	0.2746	10000	10450.37	450.37	8439	8417.29	0.0026	10000	9549.63	0.045	20000	6070	0	250	252.89	2.89	50	58.68	250.0	248.16	-1.84	50.0	49.23	5064	6070		35.79		3.4075e-01	250.0	247.43	-2.57	50.0	49.63	4	4	True	0.9099	13
0.75	10000	1.0	500	20	0	0	0	0	0	7300	0	0	7289.37	0.96	0.68	10.63	0.96	0.68	0.0015	0.0	0.0	2700	2299.0	401.0	0.1485	10000	10409.99	409.99	7300	7291.01	0.0012	10000	9590.01	0.041	20000	6081	0	250	252.01	2.01	50	57.82	250.0	248.41	-1.59	50.0	49.14	5144	6081		28.76		3.4776e-01	250.0	247.7	-2.3	50.0	49.74	3	4	True	0.9125	13
0.75	10000	1.0	500	50	0	0	0	0	0	5196	0	0	5180.16	0.79	0.33	15.84	0.79	0.33	0.003	0.0	0.0	4804	2768.53	2035.47	0.4237	10000	12050.19	2050.19	5196	5181.28	0.0028	10000	7949.81	0.205	20000	6067	0	250	251.62	1.62	50	53.89	250.0	248.07	-1.93	50.0	49.77	3834	6333		26.35		3.6424e-01	250.0	247.85	-2.15	50.0	49.37	3	4	True	0.925	13
0.75	10000	1.0	500	100	0	0	0	0	0	3510	0	0	3537.04	0.86	0.77	27.04	0.86	0.77	0.0077	0.0	0.0	6490	5602.32	887.68	0.1368	10000	10859.01	859.01	3510	3538.67	0.0082	10000	9140.99	0.0859	20000	6055	0	250	250.99	0.99	50	54.09	250.0	248.39	-1.61	50.0	49.19	5344	6055		21.99		3.7463e-01	250.0	248.84	-1.16	50.0	49.89	3	4	True	0.9331	13
0.75	10000	1.0	500	200	0	0	0	0	0	2128	0	0	2145.03	0.86	0.36	17.03	0.86	0.36	0.008	0.0	0.0	7872	5697.4	2174.6	0.2762	10000	12156.35	2156.35	2128	2146.25	0.0086	10000	7843.65	0.2156	20000	6097	0	250	249.13	-0.87	50	52.42	250.0	248.71	-1.29	50.0	49.49	4052	6097		22.99		3.8553e-01	250.0	247.8	-2.2	50.0	49.79	4	4	True	0.9542	13
0.75	10000	1.0	500	500	0	0	0	0	0	976	0	0	976.35	0.91	0.31	0.35	0.91	0.31	0.0004	0.0	0.0	9024	5543.82	3480.18	0.3857	10000	13478.61	3478.61	976	977.56	0.0016	10000	6521.39	0.3479	20000	5978	0	250	249.49	-0.51	50	51.07	250.0	248.17	-1.83	50.0	49.42	3336	6252		26.11		3.9319e-01	250.0	247.9	-2.1	50.0	49.81	4	4	True	0.9605	13
0.75	10000	1.0	500	1000	0	0	0	0	0	513	0	0	524.61	0.92	0.64	11.61	0.92	0.64	0.0226	0.0	0.0	9487	7040.04	2446.96	0.2579	10000	12433.78	2433.78	513	526.17	0.0257	10000	7566.22	0.2434	20000	6023	0	250	249.81	-0.19	50	51.07	250.0	247.76	-2.24	50.0	49.12	4042	6023		29.04		3.9633e-01	250.0	248.2	-1.8	50.0	49.72	4	4	True	0.9717	13
0.75	10000	1.0	1000	0	0	0	0	0	0	10000	0	0	10008.47	0.94	0.31	8.47	0.94	0.31	0.0008	0.0	0.0	0	21.4	21.4	0.0	10000	9968.87	31.13	10000	10009.72	0.001	10000	10031.13	0.0031	20000	6069	0	250	253.2	3.2	50	58.91	250.0	248.42	-1.58	50.0	49.36	5015	6069		44.77		3.3130e-01	250.0	247.22	-2.78	50.0	49.82	4	4	True	0.9093	13
0.75	10000	1.0	1000	5	0	0	0	0	0	9558	0	0	9548.71	1.02	0.52	9.29	1.02	0.52	0.001	0.0	0.0	442	26.82	415.18	0.9393	10000	10422.93	422.93	9558	9550.25	0.0008	10000	9577.07	0.0423	20000	6098	0	250	253.33	3.33	50	57.59	250.0	248.09	-1.91	50.0	50.55	4207	6511		48.12		3.3365e-01	250.0	247.38	-2.62	50.0	49.72	4	4	True	0.9116	13
0.75	10000	1.0	1000	10	0	0	0	0	0	9154	0	0	9144.27	0.97	0.56	9.73	0.97	0.56	0.0011	0.0	0.0	846	354.64	491.36	0.5808	10000	10499.56	499.56	9154	9145.8	0.0009	10000	9500.44	0.05	20000	6073	0	250	253.11	3.11	50	58.66	250.0	248.55	-1.45	50.0	49.55	4570	6277		42.24		3.3426e-01	250.0	247.59	-2.41	50.0	49.7	4	4	True	0.9049	13
0.75	10000	1.0	1000	20	0	0	0	0	0	8439	0	0	8415.58	1.19	0.53	23.42	1.19	0.53	0.0028	0.0	0.0	1561	1132.34	428.66	0.2746	10000	10450.37	450.37	8439	8417.29	0.0026	10000	9549.63	0.045	20000	6070	0	250	252.89	2.89	50	58.68	250.0	248.16	-1.84	50.0	49.23	5064	6070		35.79		3.4075e-01	250.0	247.43	-2.57	50.0	49.63	4	4	True	0.9099	13
0.75	10000	1.0	1000	50	0	0	0	0	0	6839	0	0	6811.72	1.08	0.68	27.28	1.08	0.68	0.004	0.0	0.0	3161	1658.81	1502.19	0.4752	10000	11527.71	1527.71	6839	6813.48	0.0037	10000	8472.29	0.1528	20000	6094	0	250	252.95	2.95	50	57.17	250.0	248.44	-1.56	50.0	49.75	3967	6413		30.39		3.5155e-01	250.0	247.64	-2.36	50.0	49.79	4	4	True	0.9147	13
0.75	10000	1.0	1000	100	0	0	0	0	0	5196	0	0	5180.16	0.79	0.33	15.84	0.79	0.33	0.003	0.0	0.0	4804	2768.53	2035.47	0.4237	10000	12050.19	2050.19	5196	5181.28	0.0028	10000	7949.81	0.205	20000	6067	0	250	251.62	1.62	50	53.89	250.0	248.07	-1.93	50.0	49.77	3834	6333		26.35		3.6424e-01	250.0	247.85	-2.15	50.0	49.37	3	4	True	0.925	13
0.75	10000	1.0	1000	200	0	0	0	0	0	3510	0	0	3537.04	0.86	0.77	27.04	0.86	0.77	0.0077	0.0	0.0	6490	5602.32	887.68	0.1368	10000	10859.01	859.01	3510	3538.67	0.0082	10000	9140.99	0.0859	20000	6055	0	250	250.99	0.99	50	54.09	250.0	248.39	-1.61	50.0	49.19	5344	6055		21.99		3.7463e-01	250.0	248.84	-1.16	50.0	49.89	3	4	True	0.9331	13
0.75	10000	1.0	1000	500	0	0	0	0	0	1778	0	0	1834.17	1.01	0.55	56.17	1.01	0.55	0.0316	0.0	0.0	8222	6032.8	2189.2	0.2663	10000	12131.47	2131.47	1778	1835.73	0.0325	10000	7868.53	0.2131	20000	6083	0	250	249.54	-0.46	50	52.47	250.0	248.43	-1.57	50.0	49.14	4027	6083		23.88		3.8739e-01	250.0	247.82	-2.18	50.0	49.65	4	4	True	0.9548	13
0.75	10000	1.0	1000	1000	0	0	0	0	0	976	0	0	976.35	0.91	0.31	0.35	0.91	0.31	0.0004	0.0	0.0	9024	5543.82	3480.18	0.3857	10000	13478.61	3478.61	976	977.56	0.0016	10000	6521.39	0.3479	20000	5978	0	250	249.49	-0.51	50	51.07	250.0	248.17	-1.83	50.0	49.42	3336	6252		26.11		3.9319e-01	250.0	247.9	-2.1	50.0	49.81	4	4	True	0.9605	13
0.75	10000	2.0	0	0	0	0	0	0	0	0	0	0	0.3	0.97	0.53	0.3	0.97	0.53	0.0	0.0	0.0	0	34.81	34.81	0.0	20000	19963.38	36.62	0	1.81	0.0	0	36.62	0.0	20000	12009	0	250	250.24	0.24	50	50.5	250.0	249.55	-0.45	50.0	49.84	7991	12009		10000.0		3.9851e-01	250.0	248.87	-1.13	50.0	50.29	5	2	True	0.8686	13
0.75	10000	2.0	0	5	0	0	0	0	0	0	0	0	0.25	0.97	0.7	0.25	0.97	0.7	0.0	0.0	0.0	10000	8943.32	1056.68	0.1057	20000	21054.76	1054.76	0	1.92	0.0	10000	8945.24	0.1055	30000	12040	0	250	249.2	-0.8	50	50.24	250.0	248.64	-1.36	50.0	49.35	17960	12040		43.49		6.0001e-01	250.0	248.48	-1.52	50.0	49.93	4	4	True	0.9931	13
