elapsed_sec,rss_mb
56.780,2510.0
56.880,2510.4
56.981,2510.8
57.081,2511.0
57.181,2511.7
57.281,2512.3
57.381,2513.0
57.482,2513.7
57.582,2514.2
57.682,2514.6
57.782,2515.2
57.883,2515.9
57.983,2516.4
58.083,2517.2
58.183,2518.1
58.283,2518.5
58.384,2519.0
58.484,2519.7
58.584,2520.3
58.684,2520.9
58.785,2521.6
58.885,2524.4
58.985,2525.0
59.085,2525.6
59.185,2526.3
59.286,2526.6
59.386,2527.6
59.486,2528.4
59.586,2530.8
59.686,2535.5
59.787,2536.0
59.887,2536.5
59.987,2536.9
60.087,2539.3
60.188,2539.8
60.288,2542.7
60.388,2544.1
60.488,2545.7
60.589,2546.6
60.689,2547.6
60.789,2547.8
60.889,2548.7
60.989,2549.2
61.090,2549.8
61.190,2550.6
61.290,2574.3
61.390,2585.8
61.490,2586.9
61.591,2600.2
61.691,2622.1
61.791,2645.6
61.891,2657.5
61.992,2680.8
62.092,2692.6
62.192,2693.4
62.292,2694.3
62.393,2712.4
62.493,2720.4
62.593,2753.4
62.693,2764.8
62.794,2765.3
62.899,2774.6
62.999,2805.1
63.099,2822.9
63.199,2835.7
63.299,2836.5
63.400,2836.9
63.500,2837.5
63.600,2838.0
63.700,2838.6
63.801,2838.7
63.901,2839.1
64.001,2839.7
64.101,2839.9
64.201,2840.7
64.302,2841.1
64.402,2841.6
64.502,2842.0
64.602,2842.6
64.702,2843.0
64.803,2843.7
64.903,2844.0
65.003,2844.5
65.103,2845.1
65.204,2845.5
65.304,2846.0
65.404,2846.7
65.504,2846.9
65.605,2847.7
65.705,2848.2
65.805,2848.6
65.905,2848.9
66.005,2849.4
66.106,2849.7
66.206,2850.4
66.306,2850.7
66.406,2851.3
66.507,2851.7
66.607,2852.3
66.707,2852.8
66.807,2853.3
66.907,2853.8
67.008,2854.3
67.108,2854.7
67.208,2855.3
67.308,2855.7
67.408,2856.3
67.509,2856.9
67.609,2857.3
67.709,2857.8
67.809,2858.4
67.909,2858.9
68.010,2859.5
68.110,2859.8
68.210,2860.4
68.310,2861.0
68.410,2861.5
68.511,2862.0
68.611,2862.4
68.711,2862.9
68.811,2863.4
68.912,2863.9
69.012,2864.4
69.112,2865.0
69.212,2865.4
69.312,2866.1
69.413,2866.6
69.513,2867.0
69.614,2867.4
69.714,2867.9
69.814,2868.5
69.914,2869.1
70.014,2869.7
70.115,2870.1
70.215,2870.6
70.315,2871.0
70.415,2871.6
70.515,2872.0
